fecha,sede_id,ciudad,departamento,macrozona,fase_campania,festival_abierto_flag,fin_de_semana_flag,lluvia_flag,promocion_activa_flag,inversion_publicitaria_soles,vistas_video_miles,entradas_vendidas,ventas_soles
2026-05-22,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,911.04,17.89,136,4757.69
2026-05-23,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,1049.62,19.84,621,20698.85
2026-05-23,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,779.69,12.04,317,10264.15
2026-05-23,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,887.75,19.4,350,11575.05
2026-05-23,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,724.89,20.47,266,8690.2
2026-05-23,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,744.82,14.61,360,11937.9
2026-05-23,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,1,1,699.53,20.38,321,10925.24
2026-05-23,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,785.56,16.84,301,10060.67
2026-05-23,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,784.34,15.42,225,7359.97
2026-05-23,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,747.51,17.61,274,9486.35
2026-05-23,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,730.57,18.76,220,7034.03
2026-05-23,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,849.27,19.84,191,6259.63
2026-05-23,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,895.33,22.55,236,7417.59
2026-05-24,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,1064.91,28.02,695,23349.95
2026-05-24,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,619.75,13.35,334,10709.65
2026-05-24,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,651.64,21.63,437,14416.85
2026-05-24,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,875.42,13.03,269,8779.85
2026-05-24,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,684.24,17.04,419,14283.52
2026-05-24,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,687.95,23.36,501,16698.68
2026-05-24,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,595.9,17.23,239,7879.79
2026-05-24,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,742.72,13.8,164,5335.79
2026-05-24,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,1,1,684.06,15.7,225,7528.54
2026-05-24,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,839.35,18.06,204,6712.09
2026-05-24,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,813.44,20.6,212,7006.8
2026-05-24,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,769.38,17.5,214,6981.94
2026-05-25,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,902.9,25.06,554,18264.2
2026-05-25,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,609.84,12.58,175,6243.22
2026-05-25,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,888.78,20.98,232,8166.17
2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,703.32,16.58,229,7600.45
2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,771.9,17.35,203,7284.01
2026-05-25,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,0,743.34,21.96,181,6603.17
2026-05-25,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,636.67,13.11,129,4667.1
2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,704.59,16.46,107,3582.34
2026-05-25,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,660.09,14.82,182,5954.45
2026-05-25,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,725.98,15.74,114,3993.04
2026-05-25,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,1,816.68,18.26,161,5557.85
2026-05-25,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,720.89,14.5,137,4783.79
2026-05-26,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,805.52,19.73,513,16802.9
2026-05-26,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,709.57,15.93,195,6978.26
2026-05-26,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,794.87,16.27,187,6460.55
2026-05-26,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,684.01,18.2,176,5996.09
2026-05-26,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,1,718.37,13.2,224,7394.11
2026-05-26,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,0,566.75,18.51,208,7329.44
2026-05-26,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,1,785.34,16.58,225,7639.17
2026-05-26,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,736.25,17.06,138,4912.22
2026-05-26,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,736.28,17.7,178,5896.5
2026-05-26,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,701.97,20.49,138,4812.95
2026-05-26,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,533.47,11.77,127,4508.58
2026-05-26,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,1,758.39,13.35,172,5802.82
2026-05-27,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,903.74,19.95,458,16349.27
2026-05-27,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,628.8,13.55,188,6600.35
2026-05-27,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,624.26,17.45,207,7536.16
2026-05-27,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,849.23,14.4,224,7604.39
2026-05-27,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,0,561.57,15.37,184,6733.15
2026-05-27,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,706.13,17.74,244,8575.07
2026-05-27,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,796.39,21.45,114,3965.5
2026-05-27,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,665.24,13.6,133,4750.38
2026-05-27,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,717.02,23.2,139,5018.82
2026-05-27,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,742.24,16.48,134,4486.62
2026-05-27,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,689.41,16.29,113,4034.43
2026-05-27,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,890.85,19.82,135,4861.47
2026-05-28,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,793.42,15.49,383,12933.23
2026-05-28,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,765.08,19.61,213,7424.34
2026-05-28,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,748.41,18.77,282,9648.36
2026-05-28,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,640.66,13.65,161,5499.99
2026-05-28,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,681.8,17.67,224,7785.89
2026-05-28,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,639.57,20.92,210,7328.92
2026-05-28,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,608.36,17.27,162,5680.75
2026-05-28,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,799.38,23.1,123,4418.87
2026-05-28,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,673.96,17.59,194,6570.1
2026-05-28,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,952.2,17.56,169,5966.39
2026-05-28,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,666.39,18.08,136,4736.85
2026-05-28,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,929.71,17.13,103,3536.24
2026-05-29,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,814.55,25.34,431,15302.33
2026-05-29,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,874.77,18.84,172,5815.38
2026-05-29,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,1,1,888.73,17.59,225,7398.06
2026-05-29,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,671.61,18.32,128,4695.36
2026-05-29,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,660.78,16.15,216,7203.29
2026-05-29,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,685.51,20.33,263,8908.28
2026-05-29,SED-07,Puno,Puno,Sierra,Después del video,1,0,1,0,654.51,15.46,124,4350.18
2026-05-29,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,1,796.96,17.24,155,5149.97
2026-05-29,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,679.14,17.72,155,5663.69
2026-05-29,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,730.95,14.88,135,4595.78
2026-05-29,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,1,728.57,15.86,148,5147.45
2026-05-29,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,1,825.01,14.24,144,4804.17
2026-05-30,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,953.17,25.22,682,22239.17
2026-05-30,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,789.2,16.13,264,8799.32
2026-05-30,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,654.24,12.27,367,11548.21
2026-05-30,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,862.09,20.2,284,9457.41
2026-05-30,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,704.45,14.08,413,13657.04
2026-05-30,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,1,1,831.57,22.99,368,12689.39
2026-05-30,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,658.03,14.71,264,8552.52
2026-05-30,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,585.06,11.61,192,6407.48
2026-05-30,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,1,1,820.35,19.0,185,6110.91
2026-05-30,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,635.53,15.21,207,7060.08
2026-05-30,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,0,1,557.07,14.14,233,7756.77
2026-05-30,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,784.44,16.42,187,6226.17
2026-05-31,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,1062.94,24.81,781,26085.41
2026-05-31,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,514.44,14.61,341,10991.43
2026-05-31,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,784.58,13.55,398,13646.44
2026-05-31,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,721.34,14.5,260,8564.38
2026-05-31,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,1,1,618.95,16.73,334,11092.83
2026-05-31,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,631.97,19.99,373,12305.84
2026-05-31,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,688.35,16.85,199,6538.49
2026-05-31,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,0,1,659.16,18.93,169,5696.55
2026-05-31,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,731.0,12.33,224,7555.0
2026-05-31,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,1,1,731.17,18.5,198,6723.58
2026-05-31,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,0,1,620.23,17.43,250,8093.28
2026-05-31,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,0,1,793.51,19.68,182,6070.92
2026-06-01,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,874.99,22.12,308,10965.21
2026-06-01,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,736.3,15.76,222,7416.7
2026-06-01,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,801.38,17.01,269,9157.45
2026-06-01,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,711.6,11.38,166,6072.94
2026-06-01,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,789.48,19.81,224,8186.51
2026-06-01,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,755.99,25.03,295,9716.22
2026-06-01,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,704.03,18.34,157,5642.62
2026-06-01,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,1,776.7,15.49,109,3508.57
2026-06-01,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,557.4,18.02,157,5485.04
2026-06-01,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,642.76,16.03,129,4434.71
2026-06-01,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,726.91,17.57,133,4601.02
2026-06-01,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,831.67,18.64,98,3393.21
2026-06-02,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,1032.36,28.61,376,13330.25
2026-06-02,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,827.13,16.55,230,8002.78
2026-06-02,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,696.4,17.54,213,7743.8
2026-06-02,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,574.33,15.97,200,7212.27
2026-06-02,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,790.12,20.11,215,7215.07
2026-06-02,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,765.43,22.84,308,10329.36
2026-06-02,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,598.77,14.87,129,4627.46
2026-06-02,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,727.74,18.45,117,4089.82
2026-06-02,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,848.22,20.87,165,5792.52
2026-06-02,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,763.53,21.59,138,4516.13
2026-06-02,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,658.82,14.55,151,5261.83
2026-06-02,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,632.97,16.89,132,4732.56
2026-06-03,SED-01,Lima,Lima,Costa,Después del video,1,0,0,1,645.5,21.16,465,15850.01
2026-06-03,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,851.76,18.68,230,7789.75
2026-06-03,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,677.89,20.92,213,7940.09
2026-06-03,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,957.53,20.14,199,6965.73
2026-06-03,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,1,651.94,13.64,297,9639.31
2026-06-03,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,1,1,644.7,16.6,203,6661.82
2026-06-03,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,1,651.53,15.3,182,6129.69
2026-06-03,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,763.11,17.41,125,4498.24
2026-06-03,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,898.0,18.18,237,7569.43
2026-06-03,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,546.23,17.76,145,5014.57
2026-06-03,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,742.05,19.11,116,4172.19
2026-06-03,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,1,574.86,16.05,176,6066.02
2026-06-04,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,1101.71,22.68,469,16729.82
2026-06-04,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,899.79,20.68,192,6813.91
2026-06-04,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,841.14,16.94,247,8543.34
2026-06-04,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,810.47,16.35,227,7679.2
2026-06-04,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,798.88,16.45,210,7285.38
2026-06-04,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,687.89,24.33,197,6803.78
2026-06-04,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,749.62,17.48,147,5380.37
2026-06-04,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,636.17,16.12,106,3546.45
2026-06-04,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,759.11,18.67,169,6196.54
2026-06-04,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,898.45,16.08,165,5709.84
2026-06-04,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,829.31,16.0,154,5272.35
2026-06-04,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,730.89,16.32,110,4104.17
2026-06-05,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,836.14,17.62,401,14576.28
2026-06-05,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,672.99,15.85,221,7316.77
2026-06-05,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,1,1,722.88,15.77,236,8133.47
2026-06-05,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,819.99,12.76,273,9590.63
2026-06-05,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,639.3,15.35,263,9322.09
2026-06-05,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,688.48,22.59,310,10331.28
2026-06-05,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,640.98,15.27,146,5154.09
2026-06-05,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,726.68,15.27,114,4029.22
2026-06-05,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,1,0,906.63,18.6,126,4654.35
2026-06-05,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,734.76,17.49,124,4409.68
2026-06-05,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,881.98,18.18,151,5404.98
2026-06-05,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,809.38,13.79,127,4513.43
2026-06-06,SED-01,Lima,Lima,Costa,Después del video,1,1,0,1,819.24,20.93,717,24310.2
2026-06-06,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,874.73,20.09,381,12528.6
2026-06-06,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,771.43,18.85,383,13603.61
2026-06-06,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,785.7,19.48,247,8102.06
2026-06-06,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,729.1,21.36,358,11937.89
2026-06-06,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,624.03,18.2,431,14612.66
2026-06-06,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,606.34,14.36,213,6844.24
2026-06-06,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,1,1,757.58,14.95,187,6200.29
2026-06-06,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,0,1,615.12,20.49,272,9344.19
2026-06-06,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,701.69,16.84,171,5427.82
2026-06-06,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,1,1,740.5,17.0,221,7313.81
2026-06-06,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,891.05,18.98,186,6215.08
2026-06-07,SED-01,Lima,Lima,Costa,Después del video,1,1,1,1,902.12,24.7,861,28194.07
2026-06-07,SED-02,Piura,Piura,Costa,Después del video,1,1,0,1,701.82,16.44,212,7140.87
2026-06-07,SED-03,Trujillo,La Libertad,Costa,Después del video,1,1,0,1,844.6,21.04,332,11061.97
2026-06-07,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,1,0,1,689.03,18.32,304,10232.0
2026-06-07,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,1,0,1,674.5,13.83,382,11986.92
2026-06-07,SED-06,Cusco,Cusco,Sierra,Después del video,1,1,0,1,768.33,23.19,358,12024.11
2026-06-07,SED-07,Puno,Puno,Sierra,Después del video,1,1,0,1,735.17,17.22,245,8173.52
2026-06-07,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,1,1,1,713.26,14.15,156,5194.21
2026-06-07,SED-09,Huancayo,Junín,Sierra,Después del video,1,1,1,1,692.42,16.74,217,7206.4
2026-06-07,SED-10,Tarapoto,San Martín,Selva,Después del video,1,1,0,1,844.8,18.82,222,7362.64
2026-06-07,SED-11,Iquitos,Loreto,Selva,Después del video,1,1,0,1,671.2,16.96,257,8055.63
2026-06-07,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,1,1,1,767.66,18.43,198,6690.61
2026-06-08,SED-01,Lima,Lima,Costa,Después del video,1,0,1,1,945.01,22.08,427,14182.65
2026-06-08,SED-02,Piura,Piura,Costa,Después del video,1,0,0,1,573.29,17.19,218,7543.55
2026-06-08,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,671.12,16.91,213,7315.72
2026-06-08,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,615.16,16.08,183,6404.19
2026-06-08,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,688.13,18.62,190,6966.48
2026-06-08,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,794.19,21.89,258,9000.02
2026-06-08,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,540.13,16.36,163,5870.45
2026-06-08,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,743.32,18.78,129,4594.14
2026-06-08,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,804.69,17.14,158,5665.21
2026-06-08,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,573.49,14.61,126,4431.03
2026-06-08,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,1,754.13,19.31,151,5023.12
2026-06-08,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,0,777.66,14.99,118,4206.73
2026-06-09,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,829.04,23.33,418,14961.15
2026-06-09,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,631.2,16.1,192,6626.12
2026-06-09,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,807.45,17.73,294,9804.75
2026-06-09,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,689.56,16.84,183,6396.51
2026-06-09,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,800.61,19.04,286,10418.36
2026-06-09,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,639.7,20.79,277,9946.24
2026-06-09,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,593.63,18.78,124,4352.08
2026-06-09,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,772.58,19.8,101,3575.74
2026-06-09,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,1,0,860.96,17.88,152,5139.46
2026-06-09,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,0,0,602.41,15.16,148,5282.75
2026-06-09,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,598.33,18.0,153,5379.3
2026-06-09,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,620.27,20.09,121,4326.67
2026-06-10,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,1058.86,23.57,393,13756.65
2026-06-10,SED-02,Piura,Piura,Costa,Después del video,1,0,1,0,694.28,21.1,157,5588.95
2026-06-10,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,1,684.9,18.56,250,8418.58
2026-06-10,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,754.32,16.93,255,8474.49
2026-06-10,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,1,1,726.58,16.68,259,9095.9
2026-06-10,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,570.72,20.92,294,9541.0
2026-06-10,SED-07,Puno,Puno,Sierra,Después del video,1,0,1,0,838.04,10.99,123,4475.64
2026-06-10,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,0,0,691.82,13.5,115,4046.75
2026-06-10,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,1,728.76,16.07,179,6173.2
2026-06-10,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,0,696.56,19.47,116,4050.26
2026-06-10,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,0,0,744.66,16.31,160,5758.43
2026-06-10,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,0,0,642.36,17.61,120,4298.89
2026-06-11,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,856.61,22.04,459,16109.58
2026-06-11,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,754.91,17.86,219,7531.06
2026-06-11,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,774.46,15.86,198,6987.68
2026-06-11,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,0,694.27,20.94,173,6088.32
2026-06-11,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,798.52,19.17,195,6635.44
2026-06-11,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,1,702.05,23.34,248,8280.6
2026-06-11,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,1,723.3,13.95,174,5688.82
2026-06-11,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,0,700.89,16.5,119,4259.15
2026-06-11,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,656.42,12.87,140,4793.58
2026-06-11,SED-10,Tarapoto,San Martín,Selva,Después del video,1,0,1,1,807.49,17.08,130,4286.56
2026-06-11,SED-11,Iquitos,Loreto,Selva,Después del video,1,0,1,0,565.46,20.46,123,4311.07
2026-06-11,SED-12,Pucallpa,Ucayali,Selva,Después del video,1,0,1,1,769.61,13.26,137,4455.4
2026-06-12,SED-01,Lima,Lima,Costa,Después del video,1,0,0,0,968.07,24.5,371,13141.72
2026-06-12,SED-02,Piura,Piura,Costa,Después del video,1,0,0,0,673.55,18.22,183,6450.4
2026-06-12,SED-03,Trujillo,La Libertad,Costa,Después del video,1,0,0,0,926.79,17.69,261,9485.09
2026-06-12,SED-04,Chiclayo,Lambayeque,Costa,Después del video,1,0,0,1,450.37,12.35,205,6790.0
2026-06-12,SED-05,Arequipa,Arequipa,Sierra,Después del video,1,0,0,0,842.11,17.93,304,10588.3
2026-06-12,SED-06,Cusco,Cusco,Sierra,Después del video,1,0,0,0,551.16,25.05,256,9182.84
2026-06-12,SED-07,Puno,Puno,Sierra,Después del video,1,0,0,0,741.57,21.59,149,5361.79
2026-06-12,SED-08,Ayacucho,Ayacucho,Sierra,Después del video,1,0,1,1,902.16,20.69,134,4309.33
2026-06-12,SED-09,Huancayo,Junín,Sierra,Después del video,1,0,0,0,640.94,18.01,173,6159.45
