envio_id,fecha_envio,semana_inicio,sede_id,ciudad,departamento,macrozona,transportista,vehiculo,distancia_km,lluvia_flag,lluvia_mm,minutos_objetivo,minutos_reales,tardanza_flag,bultos,costo_soles
ENV-00178,2026-03-10,2026-03-09,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,47.6,1,3.9,114.5,116.3,0,32,304.9
ENV-00179,2026-03-10,2026-03-09,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,196.1,1,12.7,333.4,439.4,1,5,488.45
ENV-00180,2026-03-15,2026-03-09,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,53.7,0,0.0,131.3,137.3,0,34,277.12
ENV-00181,2026-03-13,2026-03-09,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,56.8,1,14.0,126.0,130.3,0,26,302.89
ENV-00182,2026-03-11,2026-03-09,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,65.0,0,0.0,136.2,110.8,0,30,284.92
ENV-00183,2026-03-15,2026-03-09,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,47.9,0,0.0,105.3,98.4,0,18,217.05
ENV-00184,2026-03-14,2026-03-09,SED-11,Iquitos,Loreto,Selva,Río Rápido,Moto,93.9,1,1.9,153.6,169.1,0,35,397.58
ENV-00185,2026-03-13,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Moto,114.3,1,19.7,175.0,168.4,0,15,372.25
ENV-00186,2026-03-14,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,132.7,0,0.0,220.9,216.6,0,41,440.93
ENV-00187,2026-03-11,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,224.1,0,0.0,335.1,409.3,1,41,605.47
ENV-00188,2026-03-13,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Moto,68.0,1,3.5,126.4,143.7,1,38,360.16
ENV-00189,2026-03-12,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,136.7,0,0.0,225.9,225.9,0,41,448.16
ENV-00190,2026-03-10,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,77.6,0,0.0,165.2,170.0,0,18,270.43
ENV-00191,2026-03-15,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Moto,17.5,1,9.0,73.4,78.8,0,15,198.01
ENV-00192,2026-03-13,2026-03-09,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,191.5,1,25.1,326.9,424.4,1,7,486.36
ENV-00193,2026-03-19,2026-03-16,SED-01,Lima,Lima,Costa,Río Rápido,Camión,19.8,0,0.0,83.1,80.7,0,9,138.56
ENV-00194,2026-03-18,2026-03-16,SED-01,Lima,Lima,Costa,Costa Norte,Camión,46.1,0,0.0,120.4,140.0,1,37,272.63
ENV-00195,2026-03-19,2026-03-16,SED-01,Lima,Lima,Costa,Costa Norte,Van,115.3,0,0.0,199.2,264.9,1,22,350.83
ENV-00196,2026-03-20,2026-03-16,SED-01,Lima,Lima,Costa,Costa Norte,Van,96.1,1,2.9,175.2,199.3,1,33,395.34
ENV-00197,2026-03-21,2026-03-16,SED-01,Lima,Lima,Costa,Río Rápido,Camión,129.6,0,0.0,239.1,311.4,1,11,342.41
ENV-00198,2026-03-20,2026-03-16,SED-01,Lima,Lima,Costa,Costa Norte,Moto,86.1,1,17.6,145.4,222.6,1,30,368.0
ENV-00199,2026-03-22,2026-03-16,SED-01,Lima,Lima,Costa,Río Rápido,Van,71.6,0,0.0,144.5,230.2,1,33,306.21
ENV-00200,2026-03-20,2026-03-16,SED-01,Lima,Lima,Costa,Río Rápido,Moto,23.5,0,0.0,79.7,96.2,1,38,235.08
ENV-00201,2026-03-18,2026-03-16,SED-02,Piura,Piura,Costa,Río Rápido,Camión,83.4,0,0.0,173.4,197.4,1,38,342.92
ENV-00202,2026-03-21,2026-03-16,SED-02,Piura,Piura,Costa,Apu Express,Moto,132.6,0,0.0,194.2,177.2,0,16,363.29
ENV-00203,2026-03-17,2026-03-16,SED-02,Piura,Piura,Costa,Apu Express,Van,50.3,1,11.0,117.9,140.8,1,22,278.8
ENV-00204,2026-03-19,2026-03-16,SED-02,Piura,Piura,Costa,Río Rápido,Camión,79.8,0,0.0,168.4,187.7,0,27,302.41
ENV-00205,2026-03-21,2026-03-16,SED-02,Piura,Piura,Costa,Costa Norte,Camión,131.9,0,0.0,242.3,260.1,0,32,411.59
ENV-00206,2026-03-22,2026-03-16,SED-02,Piura,Piura,Costa,Río Rápido,Camión,326.4,0,0.0,518.5,562.3,0,40,786.57
ENV-00207,2026-03-16,2026-03-16,SED-02,Piura,Piura,Costa,Río Rápido,Van,156.1,1,12.0,250.2,271.9,0,10,432.06
ENV-00208,2026-03-16,2026-03-16,SED-02,Piura,Piura,Costa,Río Rápido,Van,29.3,0,0.0,91.7,115.5,1,6,146.41
ENV-00209,2026-03-22,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Van,93.6,0,0.0,172.0,199.0,1,19,302.44
ENV-00210,2026-03-16,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,86.2,1,13.4,162.7,175.3,0,40,399.15
ENV-00211,2026-03-18,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,54.5,1,3.3,112.2,156.4,1,29,307.95
ENV-00212,2026-03-22,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,57.6,0,0.0,127.0,145.2,1,34,284.13
ENV-00213,2026-03-18,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,122.3,0,0.0,207.8,270.7,1,16,344.67
ENV-00214,2026-03-20,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,83.0,1,4.4,158.7,217.1,1,25,346.89
ENV-00215,2026-03-20,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Moto,73.1,1,20.4,131.7,206.6,1,36,363.16
ENV-00216,2026-03-22,2026-03-16,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,20.6,0,0.0,84.3,101.2,1,20,174.08
ENV-00217,2026-03-17,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,189.9,0,0.0,324.6,322.2,0,12,453.99
ENV-00218,2026-03-18,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,136.9,0,0.0,226.1,264.8,1,8,346.21
ENV-00219,2026-03-21,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,181.2,0,0.0,281.5,246.3,0,25,478.7
ENV-00220,2026-03-20,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,177.1,0,0.0,276.3,329.9,1,14,437.1
ENV-00221,2026-03-17,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,47.1,0,0.0,113.9,87.8,0,25,237.36
ENV-00222,2026-03-22,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,27.2,0,0.0,93.6,70.2,0,29,213.86
ENV-00223,2026-03-22,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,91.6,0,0.0,185.0,151.8,0,32,339.0
ENV-00224,2026-03-21,2026-03-16,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,138.6,0,0.0,228.2,258.6,1,10,355.4
ENV-00225,2026-03-21,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,42.0,0,0.0,99.1,124.5,1,41,277.65
ENV-00226,2026-03-19,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Camión,165.4,0,0.0,289.8,312.6,0,34,478.08
ENV-00227,2026-03-17,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,62.0,1,28.8,132.4,202.6,1,4,243.91
ENV-00228,2026-03-17,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,87.5,0,0.0,164.4,163.1,0,5,248.03
ENV-00229,2026-03-18,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,141.4,0,0.0,231.7,275.3,1,15,376.0
ENV-00230,2026-03-21,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,177.1,0,0.0,276.4,289.2,0,21,458.86
ENV-00231,2026-03-22,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Moto,43.4,0,0.0,100.5,116.7,1,40,277.07
ENV-00232,2026-03-20,2026-03-16,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Moto,91.6,0,0.0,151.2,165.4,0,33,342.2
ENV-00233,2026-03-16,2026-03-16,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,306.7,0,0.0,438.4,427.4,0,7,648.8
ENV-00234,2026-03-20,2026-03-16,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,193.9,0,0.0,297.4,354.6,1,32,523.22
ENV-00235,2026-03-18,2026-03-16,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,48.2,1,4.9,123.5,137.2,0,25,284.31
ENV-00236,2026-03-17,2026-03-16,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,92.1,0,0.0,151.7,150.5,0,24,315.24
ENV-00237,2026-03-18,2026-03-16,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,55.2,0,0.0,124.1,119.9,0,6,193.04
ENV-00238,2026-03-18,2026-03-16,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,124.0,1,25.8,210.0,263.2,1,13,383.54
ENV-00239,2026-03-19,2026-03-16,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,88.9,0,0.0,181.2,195.2,0,35,343.43
ENV-00240,2026-03-21,2026-03-16,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,155.4,0,0.0,275.7,282.5,0,15,401.2
ENV-00241,2026-03-18,2026-03-16,SED-07,Puno,Puno,Sierra,Apu Express,Van,71.4,0,0.0,144.3,118.7,0,36,315.17
ENV-00242,2026-03-18,2026-03-16,SED-07,Puno,Puno,Sierra,Apu Express,Moto,37.6,0,0.0,94.5,83.7,0,14,186.06
ENV-00243,2026-03-18,2026-03-16,SED-07,Puno,Puno,Sierra,Río Rápido,Moto,124.1,1,14.8,185.3,224.2,1,6,361.91
ENV-00244,2026-03-21,2026-03-16,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,10.3,1,37.1,69.7,103.6,1,18,194.42
ENV-00245,2026-03-17,2026-03-16,SED-07,Puno,Puno,Sierra,Apu Express,Camión,22.8,0,0.0,87.4,91.6,0,36,227.61
ENV-00246,2026-03-20,2026-03-16,SED-07,Puno,Puno,Sierra,Río Rápido,Van,44.9,0,0.0,111.2,134.9,1,28,242.68
ENV-00247,2026-03-18,2026-03-16,SED-07,Puno,Puno,Sierra,Apu Express,Van,53.4,1,7.2,121.8,134.7,0,23,287.47
ENV-00248,2026-03-18,2026-03-16,SED-07,Puno,Puno,Sierra,Apu Express,Camión,13.8,0,0.0,74.6,61.7,0,12,137.1
ENV-00249,2026-03-17,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,97.0,0,0.0,176.2,197.9,1,28,336.33
ENV-00250,2026-03-20,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,27.7,1,11.8,89.6,97.2,0,24,244.22
ENV-00251,2026-03-22,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,113.1,0,0.0,196.3,217.3,0,18,334.3
ENV-00252,2026-03-22,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,269.4,0,0.0,391.7,433.0,0,9,587.81
ENV-00253,2026-03-21,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,130.6,0,0.0,218.2,227.6,0,40,434.04
ENV-00254,2026-03-19,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,68.8,1,9.9,152.6,189.7,1,36,355.35
ENV-00255,2026-03-18,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,96.5,1,2.6,175.6,180.7,0,4,306.06
ENV-00256,2026-03-19,2026-03-16,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,106.1,0,0.0,187.6,219.6,1,8,290.8
ENV-00257,2026-03-22,2026-03-16,SED-09,Huancayo,Junín,Sierra,Apu Express,Camión,65.7,1,11.1,148.4,139.1,0,8,263.14
ENV-00258,2026-03-19,2026-03-16,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,106.5,1,3.8,206.2,262.8,1,14,355.12
ENV-00259,2026-03-17,2026-03-16,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,76.4,0,0.0,163.5,176.9,0,6,231.08
ENV-00260,2026-03-21,2026-03-16,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,144.0,0,0.0,235.0,234.0,0,18,390.01
ENV-00261,2026-03-16,2026-03-16,SED-09,Huancayo,Junín,Sierra,Apu Express,Camión,72.9,0,0.0,158.6,151.3,0,10,237.28
ENV-00262,2026-03-19,2026-03-16,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,97.6,0,0.0,193.6,167.1,0,23,321.94
ENV-00263,2026-03-21,2026-03-16,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,84.2,1,8.1,160.3,210.0,1,15,318.14
ENV-00264,2026-03-20,2026-03-16,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,29.1,1,10.5,91.4,102.1,0,37,287.08
ENV-00265,2026-03-20,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,31.2,1,2.9,94.0,102.8,0,35,284.72
ENV-00266,2026-03-17,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,74.4,0,0.0,148.0,145.1,0,35,317.38
ENV-00267,2026-03-16,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,23.7,0,0.0,84.6,107.2,1,13,157.95
ENV-00268,2026-03-17,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,168.5,1,14.2,265.6,373.6,1,29,513.16
ENV-00269,2026-03-21,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,52.3,0,0.0,129.2,131.9,0,19,228.0
ENV-00270,2026-03-16,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,83.7,1,16.2,159.7,204.5,1,22,338.91
ENV-00271,2026-03-19,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Camión,105.6,0,0.0,204.9,256.7,1,12,302.25
ENV-00272,2026-03-18,2026-03-16,SED-10,Tarapoto,San Martín,Selva,Apu Express,Van,147.7,1,11.2,239.6,289.3,1,4,398.25
ENV-00273,2026-03-19,2026-03-16,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,94.3,0,0.0,172.9,140.4,0,29,334.71
ENV-00274,2026-03-17,2026-03-16,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,9.3,1,3.8,68.3,90.4,1,31,232.91
ENV-00275,2026-03-16,2026-03-16,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,52.2,1,29.6,120.2,165.6,1,13,254.25
ENV-00276,2026-03-21,2026-03-16,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,31.5,1,7.2,94.4,95.3,0,26,257.31
ENV-00277,2026-03-19,2026-03-16,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,67.3,1,5.7,150.6,155.1,0,32,340.43
ENV-00278,2026-03-21,2026-03-16,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,107.8,1,3.4,189.7,197.7,0,27,397.7
ENV-00279,2026-03-21,2026-03-16,SED-11,Iquitos,Loreto,Selva,Apu Express,Moto,83.3,0,0.0,142.4,139.6,0,14,268.29
ENV-00280,2026-03-22,2026-03-16,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,32.8,1,3.7,101.6,104.5,0,35,287.63
ENV-00281,2026-03-16,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,50.0,0,0.0,107.5,124.8,1,12,202.22
ENV-00282,2026-03-17,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,153.5,1,1.9,273.0,289.7,0,6,414.96
ENV-00283,2026-03-20,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,261.0,1,2.5,381.3,518.6,1,25,667.35
ENV-00284,2026-03-16,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,99.1,1,6.8,195.7,215.1,0,26,378.9
ENV-00285,2026-03-20,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,47.1,0,0.0,121.9,149.5,1,12,197.03
ENV-00286,2026-03-22,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,57.5,1,3.1,136.7,148.4,0,10,254.54
ENV-00287,2026-03-21,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,23.8,1,20.6,88.7,92.8,0,8,187.57
ENV-00288,2026-03-18,2026-03-16,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,183.6,1,41.5,315.7,439.6,1,13,490.77
ENV-00289,2026-03-27,2026-03-23,SED-01,Lima,Lima,Costa,Costa Norte,Van,106.0,1,13.2,187.5,271.6,1,10,341.78
ENV-00290,2026-03-27,2026-03-23,SED-01,Lima,Lima,Costa,Costa Norte,Moto,122.7,0,0.0,183.9,200.8,0,22,364.14
ENV-00291,2026-03-26,2026-03-23,SED-01,Lima,Lima,Costa,Río Rápido,Camión,106.1,0,0.0,205.7,236.6,1,30,359.03
ENV-00292,2026-03-25,2026-03-23,SED-01,Lima,Lima,Costa,Apu Express,Camión,10.9,0,0.0,70.4,69.9,0,5,110.07
ENV-00293,2026-03-27,2026-03-23,SED-01,Lima,Lima,Costa,Río Rápido,Van,43.9,1,21.5,109.8,172.4,1,15,245.47
ENV-00294,2026-03-26,2026-03-23,SED-01,Lima,Lima,Costa,Río Rápido,Van,50.4,1,12.1,117.9,165.0,1,21,275.73
ENV-00295,2026-03-29,2026-03-23,SED-01,Lima,Lima,Costa,Apu Express,Moto,57.1,0,0.0,115.0,107.3,0,23,249.12
ENV-00296,2026-03-28,2026-03-23,SED-01,Lima,Lima,Costa,Costa Norte,Van,242.1,0,0.0,357.6,466.0,1,27,594.51
ENV-00297,2026-03-27,2026-03-23,SED-02,Piura,Piura,Costa,Costa Norte,Van,43.4,0,0.0,109.2,123.3,1,26,233.65
ENV-00298,2026-03-25,2026-03-23,SED-02,Piura,Piura,Costa,Apu Express,Moto,128.5,0,0.0,189.9,135.8,0,4,318.69
ENV-00299,2026-03-29,2026-03-23,SED-02,Piura,Piura,Costa,Costa Norte,Van,49.6,0,0.0,117.0,128.9,0,41,291.41
ENV-00300,2026-03-26,2026-03-23,SED-02,Piura,Piura,Costa,Costa Norte,Van,77.5,0,0.0,151.9,152.8,0,23,285.78
ENV-00301,2026-03-27,2026-03-23,SED-02,Piura,Piura,Costa,Costa Norte,Camión,38.6,0,0.0,109.9,100.5,0,32,243.75
ENV-00302,2026-03-27,2026-03-23,SED-02,Piura,Piura,Costa,Apu Express,Camión,88.1,0,0.0,180.2,209.4,1,27,317.35
ENV-00303,2026-03-25,2026-03-23,SED-02,Piura,Piura,Costa,Río Rápido,Van,67.5,1,32.1,139.4,180.7,1,29,331.41
ENV-00304,2026-03-23,2026-03-23,SED-02,Piura,Piura,Costa,Costa Norte,Moto,144.6,0,0.0,206.8,222.9,0,34,440.65
ENV-00305,2026-03-24,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,193.9,0,0.0,297.4,370.5,1,9,451.93
ENV-00306,2026-03-25,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,286.4,0,0.0,413.0,465.5,1,40,714.5
ENV-00307,2026-03-27,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,29.7,1,11.9,97.1,173.9,1,10,204.37
ENV-00308,2026-03-27,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Camión,158.1,0,0.0,279.5,301.3,0,12,396.72
ENV-00309,2026-03-24,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,46.8,0,0.0,113.5,123.5,0,24,233.63
ENV-00310,2026-03-29,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,73.0,0,0.0,158.7,130.8,0,11,240.54
ENV-00311,2026-03-26,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,24.7,0,0.0,90.1,106.5,1,19,178.35
ENV-00312,2026-03-23,2026-03-23,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,82.3,1,28.2,141.4,238.3,1,23,339.4
ENV-00313,2026-03-23,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,10.5,0,0.0,68.1,63.5,0,28,180.64
ENV-00314,2026-03-29,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,44.2,0,0.0,117.7,142.0,1,12,191.69
ENV-00315,2026-03-26,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,49.6,0,0.0,125.4,121.0,0,15,210.74
ENV-00316,2026-03-25,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,197.0,0,0.0,301.2,268.7,0,28,516.39
ENV-00317,2026-03-24,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Camión,30.3,0,0.0,98.0,105.1,0,35,238.04
ENV-00318,2026-03-27,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Camión,9.0,1,7.6,67.8,73.3,0,35,244.72
ENV-00319,2026-03-26,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,260.1,0,0.0,380.2,467.8,1,5,558.74
ENV-00320,2026-03-27,2026-03-23,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Moto,117.2,1,0.8,178.0,226.8,1,19,389.83
ENV-00321,2026-03-29,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,38.7,0,0.0,95.6,125.1,1,34,250.08
ENV-00322,2026-03-23,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Camión,200.1,0,0.0,339.1,406.0,1,19,494.01
ENV-00323,2026-03-27,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,93.1,1,3.3,171.4,188.2,0,15,334.09
ENV-00324,2026-03-29,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,162.5,0,0.0,225.6,263.9,1,28,454.27
ENV-00325,2026-03-24,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,233.8,0,0.0,347.3,398.2,1,21,560.96
ENV-00326,2026-03-28,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Camión,110.7,0,0.0,212.2,226.2,0,8,299.09
ENV-00327,2026-03-26,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,39.2,0,0.0,104.1,103.0,0,21,210.73
ENV-00328,2026-03-26,2026-03-23,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,38.1,0,0.0,102.7,111.2,0,40,267.64
ENV-00329,2026-03-29,2026-03-23,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,213.1,1,3.9,357.7,461.4,1,13,543.96
ENV-00330,2026-03-26,2026-03-23,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,217.9,0,0.0,364.4,383.1,0,31,563.24
ENV-00331,2026-03-28,2026-03-23,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,112.8,1,13.6,215.1,214.6,0,39,443.86
ENV-00332,2026-03-24,2026-03-23,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,138.8,0,0.0,200.8,197.7,0,40,448.9
ENV-00333,2026-03-23,2026-03-23,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,215.9,0,0.0,324.9,275.0,0,15,510.09
ENV-00334,2026-03-25,2026-03-23,SED-06,Cusco,Cusco,Sierra,Río Rápido,Camión,184.9,0,0.0,317.6,374.5,1,38,525.67
ENV-00335,2026-03-25,2026-03-23,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,86.3,0,0.0,145.6,137.0,0,28,317.17
ENV-00336,2026-03-29,2026-03-23,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,246.2,1,14.0,404.6,508.7,1,33,665.43
ENV-00337,2026-03-25,2026-03-23,SED-07,Puno,Puno,Sierra,Apu Express,Van,79.6,0,0.0,154.5,139.2,0,23,289.58
ENV-00338,2026-03-29,2026-03-23,SED-07,Puno,Puno,Sierra,Apu Express,Van,192.2,0,0.0,295.2,278.5,0,32,520.15
ENV-00339,2026-03-26,2026-03-23,SED-07,Puno,Puno,Sierra,Río Rápido,Van,70.3,1,3.5,142.8,192.9,1,25,323.99
ENV-00340,2026-03-23,2026-03-23,SED-07,Puno,Puno,Sierra,Apu Express,Moto,8.0,0,0.0,63.4,72.4,1,8,114.2
ENV-00341,2026-03-27,2026-03-23,SED-07,Puno,Puno,Sierra,Apu Express,Moto,159.7,0,0.0,222.7,212.6,0,39,483.33
ENV-00342,2026-03-23,2026-03-23,SED-07,Puno,Puno,Sierra,Costa Norte,Moto,74.5,1,20.9,133.3,197.0,1,33,356.45
ENV-00343,2026-03-26,2026-03-23,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,98.6,1,5.7,195.0,256.6,1,11,331.53
ENV-00344,2026-03-29,2026-03-23,SED-07,Puno,Puno,Sierra,Apu Express,Van,233.0,0,0.0,346.3,312.8,0,11,528.55
ENV-00345,2026-03-26,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,57.8,0,0.0,127.2,142.4,0,10,209.98
ENV-00346,2026-03-28,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Moto,104.4,0,0.0,164.6,151.1,0,21,327.94
ENV-00347,2026-03-29,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Moto,45.9,0,0.0,103.2,118.0,1,36,269.21
ENV-00348,2026-03-27,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Camión,80.6,0,0.0,169.5,178.9,0,4,232.53
ENV-00349,2026-03-23,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,53.5,0,0.0,131.0,116.3,0,19,230.28
ENV-00350,2026-03-29,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,112.7,0,0.0,215.1,208.2,0,25,355.43
ENV-00351,2026-03-23,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,81.1,0,0.0,156.3,159.9,0,17,273.64
ENV-00352,2026-03-26,2026-03-23,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,96.0,0,0.0,175.0,251.9,1,8,272.55
ENV-00353,2026-03-26,2026-03-23,SED-09,Huancayo,Junín,Sierra,Costa Norte,Camión,75.1,1,18.6,161.7,197.6,1,25,332.74
ENV-00354,2026-03-27,2026-03-23,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,121.9,1,17.6,207.4,272.4,1,7,361.2
ENV-00355,2026-03-23,2026-03-23,SED-09,Huancayo,Junín,Sierra,Apu Express,Moto,280.3,0,0.0,349.3,356.2,0,37,694.3
ENV-00356,2026-03-24,2026-03-23,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,21.4,0,0.0,81.7,61.2,0,17,166.18
